name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
LB13,Little Belt Mountains,46.96,249.28,7,1.2,79.2,43.1,9.3,,67.9,250.4,,,,,51.6,47.9,,55.3,,uniform,igneous,shallow intrusive,rhyolite,Igneous:Intrusive,Not Specified,Rhyolite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 50.9 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,250.4137691,67.83476899,-79.2,181.2,-67.83476899,70.41376911,7.4,TRUE
LB14,Little Belt Mountains,47.05,249.42,8,341.2,66.2,307.6,2.8,,77.3,173.5,,,,,51.6,47.9,,55.3,,uniform,igneous,shallow intrusive,Quartz Latite,Igneous:Intrusive,Not Specified,Quartz Latite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 54.2 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,173.2820549,77.31566677,-66.2,161.2,-77.31566677,353.2820549,7.4,TRUE
EB3,Eagle Buttes,47.87,249.97,7,356.7,65.6,240.8,3.4,,87.8,158.2,,,,,51.6,49.6,,53.6,,normal,igneous,,shonkinite,Not Specified,Not Specified,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,158.9815283,87.7830001,-65.6,176.7,-87.7830001,338.9815283,4,TRUE
SH1,Sweetgrass Hills,48.84,248.88,7,143,-73.8,96.7,6.2,,66.3,200.3,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,syenite,Igneous:Intrusive,Not Specified,Syenite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,20.32625109,-66.21141112,-73.8,143,-66.21141112,20.32625109,3.8,TRUE
SH2-4,Sweetgrass Hills,48.84,248.88,11,176,-62.3,131.6,6.4,,84,98,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,278.1943309,-84.07805076,-62.3,176,-84.07805076,278.1943309,3.8,TRUE
SH6,Sweetgrass Hills,48.87,248.57,6,128.1,-57.4,97.2,6.8,,51.6,162.5,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,monzonite,Igneous:Intrusive,Not Specified,Monzonite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,342.1692725,-51.59798907,-57.4,128.1,-51.59798907,342.1692725,3.8,TRUE
SH7,Sweetgrass Hills,48.87,248.59,6,161.8,-44.1,22.1,12.1,,63,106.8,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,286.7957115,-62.96974145,-44.1,161.8,-62.96974145,286.7957115,3.8,TRUE
SH10,Sweetgrass Hills,48.91,248.59,6,136.1,-60,157.5,5.8,,58.4,160.8,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,340.7477825,-58.36309242,-60,136.1,-58.36309242,340.7477825,3.8,TRUE
SH11,Sweetgrass Hills,48.88,248.58,6,13.1,66.2,58.8,8.8,,81.4,335.8,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,335.5988144,81.36513937,-66.2,193.1,-81.36513937,155.5988144,3.8,TRUE
SH12,Sweetgrass Hills,48.84,248.84,8,163,-33.7,17.7,13.4,,56.7,99.2,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,trachyte,Igneous:Intrusive,Not Specified,Trachyte,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,279.1313766,-56.6412816,-33.7,163,-56.6412816,279.1313766,3.8,TRUE
SH13,Sweetgrass Hills,48.84,248.88,7,152.3,-57.1,17.8,14.7,,67.1,140.1,,,,,51.7,49.8,1.1,53.6,1.5,uniform,igneous,shallow intrusive,syenite,Igneous:Intrusive,Not Specified,Syenite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,320.1173565,-67.14273271,-57.1,152.3,-67.14273271,320.1173565,3.8,TRUE
BP4N,Bearpaw Mtns: Central Intrusive Core,48.23,250.34,12,354.5,69.9,175,3.3,,83.4,220.7,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,220.6007124,83.44739907,-69.9,174.5,-83.44739907,40.60071241,4.5,TRUE
BP4R,Bearpaw Mtns: Central Intrusive Core,48.23,250.34,25,177.1,-62.2,65.7,3.6,,84.8,94.2,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,274.4319938,-84.84032349,-62.2,177.1,-84.84032349,274.4319938,4.5,TRUE
BP6,Bearpaw Mtns: Central Intrusive Core,48.18,250.36,10,351.8,77.5,78.8,5.8,,71.5,239.8,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,239.8154247,71.58406767,-77.5,171.8,-71.58406767,59.81542467,4.5,TRUE
BP7,Bearpaw Mtns: Central Intrusive Core,48.21,250.35,13,350.8,76.9,209,2.9,,72.4,236.5,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,237.4100054,72.46641747,-76.9,170.8,-72.46641747,57.41000537,4.5,TRUE
BP12,Bearpaw Mtns: Central Intrusive Core,48.17,250.31,9,335.3,62.7,172.1,3.9,,72.5,156.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,156.0829835,72.4853145,-62.7,155.3,-72.4853145,336.0829835,4.5,TRUE
BP23,Bearpaw Mtns: Central Intrusive Core,48.24,250.48,7,349.6,68.6,83.8,6.6,,82.4,193.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,193.2144489,82.39261808,-68.6,169.6,-82.39261808,13.21444895,4.5,TRUE
BP34,Bearpaw Mtns: Central Intrusive Core,48.17,250.24,10,8.1,66,296.9,2.6,,84.6,336,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,335.665632,84.60616021,-66,188.1,-84.60616021,155.665632,4.5,TRUE
BP36,Bearpaw Mtns: Central Intrusive Core,48.22,250.75,9,199.1,-67.8,173.6,3.8,,77.3,322,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,141.9069381,-77.37201398,-67.8,199.1,-77.37201398,141.9069381,4.5,TRUE
BP37,Bearpaw Mtns: Central Intrusive Core,48.31,250.76,9,163.6,-76.9,76.9,5.3,,71.1,229.2,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,49.14799319,-71.12798564,-76.9,163.6,-71.12798564,49.14799319,4.5,TRUE
BP38,Bearpaw Mtns: Central Intrusive Core,48.21,250.9,8,147.2,-67.7,306.7,2.8,,68.7,180,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,359.8227401,-68.70447073,-67.7,147.2,-68.70447073,359.8227401,4.5,TRUE
BP41,Bearpaw Mtns: Central Intrusive Core,48.26,250.65,10,160.6,-70.5,16.1,12.4,,76.4,196.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,16.06714008,-76.37486877,-70.5,160.6,-76.37486877,16.06714008,4.5,TRUE
BP42,Bearpaw Mtns: Central Intrusive Core,48.29,250.64,7,159.4,-60.9,327.8,2.7,,74.2,144.7,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,324.6111813,-74.19719774,-60.9,159.4,-74.19719774,324.6111813,4.5,TRUE
BP44,Bearpaw Mtns: Central Intrusive Core,48.23,250.89,9,351.8,74.6,238.3,3,,76.3,234,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,234.0427938,76.26326033,-74.6,171.8,-76.26326033,54.0427938,4.5,TRUE
BP45,Bearpaw Mtns: Central Intrusive Core,48.23,250.34,6,335.4,66.1,39.5,9.1,,73.7,170.5,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,170.3513497,73.71732716,-66.1,155.4,-73.71732716,350.3513497,4.5,TRUE
BP46,Bearpaw Mtns: Central Intrusive Core,48.28,250.37,7,152.6,-44.1,195,3.8,,59,123.9,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,303.8951134,-59.00047453,-44.1,152.6,-59.00047453,303.8951134,4.5,TRUE
BP1,Bearpaw Mtns: Northern Volcanic Field,48.35,250.33,14,143.6,-71.4,91.4,3.9,,66.7,193.4,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,13.36905759,-66.71750341,-71.4,143.6,-66.71750341,13.36905759,4.5,TRUE
BP2,Bearpaw Mtns: Northern Volcanic Field,48.38,250.32,10,186.7,-43.7,146.4,4,,66.6,54.9,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,234.9729784,-66.56221854,-43.7,186.7,-66.56221854,234.9729784,4.5,TRUE
BP3,Bearpaw Mtns: Northern Volcanic Field,48.24,250.33,10,71.1,77.5,78.6,5,,50.3,287.3,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,287.2212257,50.29645304,-77.5,251.1,-50.29645304,107.2212257,4.5,TRUE
BPS,Bearpaw Mtns: Northern Volcanic Field,48.24,250.33,10,10.5,36.1,112.8,3.8,,60.6,49.9,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,49.95295801,60.54721375,-36.1,190.5,-60.54721375,229.952958,4.5,TRUE
BP15,Bearpaw Mtns: Northern Volcanic Field,48.28,250.41,8,3.3,45.7,335.8,2.7,,68.7,62.3,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,latite,Igneous:Extrusive,Lava,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,62.30456938,68.69379211,-45.7,183.3,-68.69379211,242.3045694,4.5,TRUE
BP17,Bearpaw Mtns: Northern Volcanic Field,48.28,250.43,8,308.4,79.5,98.4,5.3,,57.5,220,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,latite,Igneous:Extrusive,Lava,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,219.9536756,57.51634199,-79.5,128.4,-57.51634199,39.95367563,4.5,TRUE
BP18,Bearpaw Mtns: Northern Volcanic Field,48.26,250.21,6,147.2,-50.7,25,11.4,,60,138.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,318.0601661,-60.05879536,-50.7,147.2,-60.05879536,318.0601661,4.5,TRUE
BP20,Bearpaw Mtns: Northern Volcanic Field,48.36,250.33,9,168.6,-54.4,27.8,8.4,,74.1,106.7,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,286.6842345,-74.13486209,-54.4,168.6,-74.13486209,286.6842345,4.5,TRUE
BP21,Bearpaw Mtns: Northern Volcanic Field,48.51,250.36,11,151.5,-67.2,298.9,2.4,,71.4,175.8,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,355.5669343,-71.44581553,-67.2,151.5,-71.44581553,355.5669343,4.5,TRUE
BP11,Bearpaw Mtns: Southern Volcanic Field,48.18,250.36,10,25.6,78.6,51.3,6.2,,66.3,274,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,274.1231849,66.35680926,-78.6,205.6,-66.35680926,94.1231849,4.5,TRUE
BP30,Bearpaw Mtns: Southern Volcanic Field,48.09,250.3,9,46.6,69.3,94.1,4.8,,60.5,313.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,313.1549264,60.50850276,-69.3,226.6,-60.50850276,133.1549264,4.5,TRUE
BP32,Bearpaw Mtns: Southern Volcanic Field,48.04,250.45,3,132.7,-69.1,29.9,9.7,,60,187.2,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,7.246322336,-60.01813837,-69.1,132.7,-60.01813837,7.246322336,4.5,TRUE
BP33,Bearpaw Mtns: Southern Volcanic Field,48.04,250.62,6,165.5,-70.6,100.6,5.7,,78.7,205.2,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,volcanic,mafic phonolite,Igneous:Extrusive,Lava,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),Unclear if these reported directions are in situ or tilt-corrected coordinates.,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,23.11450368,-78.7241006,-70.6,165.5,-78.7241006,23.11450368,4.5,TRUE
SH14,Sweetgrass Hills,48.84,248.88,5,168.1,-62.4,70.8,9.2,,80.3,131.5,,,,,52.5,51.3,,53.7,,normal,igneous,shallow intrusive,syenite,Igneous:Intrusive,Not Specified,Syenite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,311.4072001,-80.33071608,-62.4,168.1,-80.33071608,311.4072001,2.4,TRUE
HW38,Highwood Mtns,47.46,249.57,6,339.2,65.9,72.7,6.7,,76,170.1,,,,,53.1,51.3,,54.9,,normal,igneous,,phonolite,Not Specified,Not Specified,Phonolite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,170.2454925,76.05797959,-65.9,159.2,-76.05797959,350.2454925,3.6,TRUE
BP13,Bearpaw Mtns: Central Intrusive Core,48.17,250.3,12,178.9,-66.1,140.1,3.7,,89.2,181.9,,,,,53.4,51.4,,55.4,,normal,igneous,shallow intrusive,pyroxenite,Igneous:Intrusive,Pluton,Pyroxenite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,1.662056331,-89.21660168,-66.1,178.9,-89.21660168,1.662056331,4,TRUE
BH01077α,Willwood,44.36538,-108.22365,3,175.9,-55.6,8.9,44.2,0,-81.2,274,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,5,1,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,273.9530632,-81.2008491,-55.6,175.9,-81.2008491,273.9530632,4.561,TRUE
BH01080α,Willwood,44.36063,-108.222,3,9.9,76.7,8.2,46.1,0,68.9,263.6,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,5,3,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,263.5711289,68.92703508,-76.7,189.9,-68.92703508,83.57112894,4.561,TRUE
